"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"PF3D7_0612300",5.76727682032225,-0.215022919677686,0.548278041354551,0.411238612482987,0.602283602865662
"PF3D7_0612400",25.9790634197087,0.149973016576571,0.396898852379861,0.612492579725821,0.766620571140925
"PF3D7_0612500",13.8508159346063,-1.01959142538287,0.718500806982709,0.0209522580247034,0.072355325588095
"PF3D7_0612600",221.163207215414,-0.974054896516838,0.270736574586804,7.92999623959473e-05,0.000637355775561592
"PF3D7_0612700",740.409761757943,-1.41314586937109,0.234169004638927,2.26301579431366e-10,4.59930136229568e-09
"PF3D7_0612800",11.2852551060549,-1.31844847729628,0.853422078697663,0.0103321885881859,0.0414632082904391
"PF3D7_0612900",210.17057049391,-0.350697883254163,0.255990021363926,0.125786140735207,0.27193095753558
"PF3D7_0613000",49.7403776708221,0.336063481286596,0.352769754443349,0.240296553902104,0.427874546068415
"PF3D7_0613100",35.6495203892042,-0.715940312258117,0.422583856148381,0.0295114519428678,0.0937522678953758
"PF3D7_0613200",38.2923687694584,0.490115432703285,0.390668971041835,0.108880368077461,0.246209642177897
"PF3D7_0613300",1347.2192552526,-1.6465593517594,0.18738555522232,1.79749214573334e-19,7.8882863280457e-18
"PF3D7_0613400",469.40363204704,-0.201606854663623,0.209436122530712,0.30032901681251,0.492829779739654
"PF3D7_0613500",169.033749799882,-0.393281666643324,0.253615722125358,0.0840359115854947,0.203881646552088
"PF3D7_0613600",380.825396666669,-2.01188967955523,0.230598521475207,2.54013982823602e-19,1.10496082528267e-17
"PF3D7_0613700",279.768667143617,-0.197752117257275,0.216046433659397,0.322765016601105,0.515654548107242
"PF3D7_0613800",8133.71271035994,-0.257919824739409,0.175431286257788,0.11987958287186,0.262768455027781
"PF3D7_0613900",6545.11317033603,-2.09601348156802,0.184362244294072,5.29506020223482e-31,5.96777353247329e-29
"PF3D7_0614000",442.465656534032,-0.704708222747851,0.202450650459682,0.000209630522260124,0.00149924593757191
"PF3D7_0614100",145.789515333423,-1.16083516266425,0.290213558403184,1.18480069227234e-05,0.00011727398469019
"PF3D7_0614200",71.7233354674293,-0.769827543794566,0.377754128274226,0.0130839063553091,0.0501027734486314
"PF3D7_0614300",1682.01272812856,0.0762590290545205,0.17559169379079,0.650445573741385,0.791911592527771
"PF3D7_0614400",95.3213011238205,0.593258899440063,0.333414007636447,0.0349435497441377,0.106614328685866
"PF3D7_0614500",1006.83030511328,1.04227121598482,0.198381838310613,3.54508582402452e-08,5.47666062346966e-07
"PF3D7_0614600",17.662356936631,-0.19719333243551,0.461953191179921,0.506221706682695,0.680497002829895
"PF3D7_0614700",210.41626328655,-1.30159475680834,0.269690810658682,2.17781843011377e-07,2.99994488748171e-06
"PF3D7_0614800",222.20292051393,-0.105770601083528,0.236017827233915,0.62233084492384,0.77317467456622
"PF3D7_0614900",324.626706363063,0.134021789141959,0.20497237626097,0.486830748343311,0.664623868075335
"PF3D7_0615000",16.7954148403959,0.815249171253874,0.684017865594869,0.0425388171468335,0.124234390006565
"PF3D7_0615100",4.65104538184473,0.0733577938581043,0.51967761178279,0.766335320508739,0.872018553098402
"PF3D7_0615200",16.7465833000945,0.439664940207143,0.498131051678217,0.182651656101319,0.352988917617476
"PF3D7_0615300",79.9758892647919,0.290165554455231,0.311139150968926,0.273062512508846,0.464807056407839
"PF3D7_0615400",2118.99522192098,0.11623879774756,0.19081874945131,0.520441762417724,0.691922439632572
"PF3D7_0615500",620.526301073887,-0.188306736715493,0.241204468129383,0.388809208302256,0.581459168536661
"PF3D7_0615600",209.741513755583,0.371474186431464,0.276592653675423,0.127376959671829,0.274040062044512
"PF3D7_0615700",106.504580011695,1.00959032492345,0.387474595635189,0.00189178573372137,0.00989595511975134
"PF3D7_0615800",237.72025697116,0.814625960033,0.313799684400611,0.00292283192774909,0.0144548464633717
"PF3D7_0615900",264.536480717226,0.33688726571878,0.247445892919441,0.132478363871772,0.282320673158623
"PF3D7_0616000",49.2904541429293,-0.0914301841385565,0.316298115170964,0.729356243708785,0.847687223266413
"PF3D7_0616100",17.1094922077919,0.794661248217107,0.599996726284533,0.0412996697775798,0.121258177872717
"PF3D7_0616200",441.044021639419,-0.120075254545745,0.230810066595902,0.568788511237154,0.731678917568105
"PF3D7_0616300",10.6364422887509,-0.058226642923717,0.453724637954569,0.836753204943907,0.916804936658603
"PF3D7_0616400",76.8004487324962,0.768794153676345,0.330060729045474,0.00667051350696425,0.0291189053530244
"PF3D7_0616500",18.9503331539565,-0.162769426817466,0.445618332181566,0.580764441768831,0.741315538412261
"PF3D7_0616600",117.981010169573,0.174923795234714,0.264842100729899,0.458986313637236,0.642138658813194
"PF3D7_0616700",59.9224318527532,0.838713480465035,0.374082007221173,0.00695246734832585,0.0301111664457187
"PF3D7_0616800",116.744820642819,0.509210681520246,0.335117646590133,0.0695581965475241,0.17790164705721
"PF3D7_0616900",101.772402837635,0.557923288852351,0.291706808245002,0.0288334863862596,0.0919519350414544
"PF3D7_0617000",33.0311374709515,-0.331089857621285,0.401677037760339,0.272216405031095,0.464369161523632
"PF3D7_0617100",258.723007679203,-1.13478905563517,0.297818089472753,2.57857945926116e-05,0.000230815442932782
"PF3D7_0617200",1050.93943969804,0.429110081054261,0.189930674772428,0.0166160025478971,0.061036116025942
"PF3D7_0617300",85.1962099243794,-0.907736251181606,0.309816432797803,0.000897058454273616,0.00522125924265594
"PF3D7_0617400",43.9018655407077,-0.868936904500779,0.476728979240831,0.0158785053398961,0.0588197373800938
"PF3D7_0617500",4.25491544476702,0.0707803333817632,0.589027040738607,0.169122874101019,0.334668927640444
"PF3D7_0617600",17.1204370942328,-0.374259954916414,0.479596241345199,0.24021083707448,0.427874546068415
"PF3D7_0617700",1.8636248221935,-0.155841536160231,0.586943956504508,0.351418889873538,0.543909573933482
"PF3D7_0617800",36032.3474719609,-0.477296071366394,0.170993323210441,0.00335508232037443,0.0161532555599387
"PF3D7_0617900",2234.46435484816,-1.33535117410638,0.177002690180776,7.21681471192676e-15,2.2367615097778e-13
"PF3D7_0618000",1242.88030296584,-1.74607580725375,0.262808374585385,3.10031042796345e-12,7.32116162489082e-11
"PF3D7_0618100",98.5647901436276,-1.60994234136645,0.427390918152247,1.74503639465409e-05,0.000163276141152634
"PF3D7_0618200",96.2273874404627,-0.0199825754247489,0.300457344950144,0.935643006712562,0.969666388774837
"PF3D7_0618300",401.966223356744,0.742285024906463,0.220811475628087,0.0003006218520885,0.0020393758748384
"PF3D7_0618400",1.602439892399,-0.00244516756978477,0.55796379703513,0.986899765273263,NA
"PF3D7_0618500",94.2011933010764,-0.123641019290426,0.290932093281814,0.62194464304085,0.772988342065056
"PF3D7_0618600",34.9037512703891,0.26960797780366,0.379188645455763,0.360487741853789,0.552631834910432
"PF3D7_0618700",28.222439566808,0.1810025499883,0.473640786699206,0.540156478107822,0.708304711643654
"PF3D7_0618800",5.00666946858805,-0.051995727619529,0.517288331307182,0.827686987881527,0.910694424873417
"PF3D7_0618900",95.0483727127148,-0.12909328243112,0.292375379191653,0.608772825822791,0.763506434814169
"PF3D7_0619000",719.745317797469,0.113617983124916,0.210076638568165,0.570681173405339,0.732972789152311
"PF3D7_0619100",30.6666768562494,-0.212494574657558,0.382898833920662,0.467699946621815,0.649670598122571
"PF3D7_0619200",222.263982881734,-0.109819687867769,0.247577406671509,0.622592597548972,0.773212294326409
"PF3D7_0619300",149.082120434094,0.176558456041787,0.256701103365225,0.444562701389182,0.629823157039086
"PF3D7_0619400",2202.27324332182,0.127523062232081,0.2001780787446,0.498591739375418,0.673343255872195
"PF3D7_0619500",96.4838863659132,-0.12159875415508,0.328643890237614,0.652868236905514,0.794106840032976
"PF3D7_0619600",8.86045397118671,-0.0886331956636335,0.474545986502454,0.750283707659582,0.861015510737182
"PF3D7_0619700",167.461294809439,-0.141901690439133,0.260440874300568,0.540619748653202,0.708304711643654
"PF3D7_0619800",140.432869403199,0.0765268889625742,0.298599214715792,0.767356661827479,0.872524460332721
"PF3D7_0619900",85.565868521182,-0.157480251908677,0.335044470878009,0.564664026480333,0.728180131937321
"PF3D7_0620000",10.0658803238766,0.66400970296377,0.694820370402253,0.0779590298288541,0.192625226169052
"PF3D7_0620100",16.2566595099062,0.366527794508338,0.487860389050026,0.253119388528981,0.442290009765757
"PF3D7_0620200",2.44214935571022,-0.224204581732067,0.603593364577019,0.264644125410487,0.45520992643448
"PF3D7_0620300",20.371700833068,-2.14603391096146,0.694249187553867,0.000143670717502139,0.00106721858394393
"PF3D7_0620400",229.409350944517,-1.82176096519068,0.250906228924251,3.7452870175155e-14,1.09252225410938e-12
"PF3D7_0620500",337.557778005775,-1.13116467041212,0.268663112768571,4.84398119127357e-06,5.29103584306732e-05
"PF3D7_0620600",11.0645349254617,-0.299145037363046,0.519741637605472,0.322083081763225,0.51479250550995
"PF3D7_0620700",61.7569318976153,-0.501753847650371,0.33877131029305,0.0738530912934442,0.185342854111432
"PF3D7_0621000",39.5332755321105,-0.00700940847143136,0.346696169403094,0.977933807797367,0.989090246691918
"PF3D7_0621100",1915.38220440509,-0.853674649206245,0.20675965687777,1.14865828987854e-05,0.000113923929190153
"PF3D7_0621200",124.314764531949,1.35585727965732,0.332704188724258,6.82064429612546e-06,7.21184969392029e-05
"PF3D7_0621300",42.1600698827081,0.650733279696973,0.414257626280912,0.043853436775655,0.127026397763127
"PF3D7_0621350",0,NA,NA,NA,NA
"PF3D7_0621400",245.494483783658,-1.41207239756395,0.239582122031353,5.30286485805453e-10,1.02722292308955e-08
"PF3D7_0621500",9.04913609105838,0.394731472698709,0.578820870240241,0.212299608066087,0.391227705834161
"PF3D7_0621700",50.9749969609402,0.0214770103399689,0.311576385794523,0.936886543844363,0.970421098372822
"PF3D7_0621800",388.474478292661,1.02075427633139,0.202271137551549,1.10611668529769e-07,1.58532735329227e-06
"PF3D7_0621900",279.436270155273,0.444453955232689,0.281211005378002,0.0720031708066449,0.182547916170834
"PF3D7_0622000",8.5920664362234,0.173513804964573,0.49453894853036,0.543189805837588,0.710170906182072
"PF3D7_0622100",42.3018209478185,-0.00856520409136722,0.343416155755092,0.973414994020659,0.987389533009517
"PF3D7_0622200",104.015389015078,-0.0137843754624114,0.277761506209845,0.953119912388679,0.977563939097303
"PF3D7_0622300",9.72913666593654,0.142164194309262,0.485864545681674,0.618506845930207,0.770260032387719
"PF3D7_0622400",18.1627547372596,0.333635461180611,0.464646956140802,0.288990251244254,0.481877153974531
"PF3D7_0622500",10.3084083302964,0.246403673958701,0.51529232379874,0.400372800121724,0.592140982941733
"PF3D7_0622600",99.1508825061611,-0.0412638256310748,0.271658606454775,0.861890622240748,0.930659042227961
"PF3D7_0622700",3.77242114794258,0.0642952360778002,0.530975653761972,0.779633840080325,0.880483765192059
"PF3D7_0622800",1003.45027504443,0.481564433449671,0.267251795356953,0.0430939158494208,0.125412399470233
"PF3D7_0622900",393.591370805806,-0.39994827624613,0.22798248532899,0.0554983503920502,0.151217758018779
"PF3D7_0623000",68.2974365364148,0.743708686640989,0.386367987079448,0.0179051194202776,0.0646638512545782
"PF3D7_0623100",565.142316751325,0.830649122754055,0.207757741688376,2.15321595562635e-05,0.000195299033131686
"PF3D7_0623200",35.3814657716617,0.70644775278134,0.464425649663963,0.0410992246143118,0.120812717760742
"PF3D7_0623300",109.578980851519,1.25964606868113,0.327999697965002,1.9906422583487e-05,0.000183828583969296
"PF3D7_0623400",6.73943704428525,-0.197929612252816,0.549286608850206,0.432116987861356,0.621661776270515
"PF3D7_0623500",64.1738159645557,0.30594161802776,0.339770232980103,0.272973965296933,0.464807056407839
"PF3D7_0623600",129.662454694049,0.46396694809838,0.267143163418703,0.051207258204999,0.142421084373859
"PF3D7_0623700",57.2492975566808,0.148826987497751,0.33724165443547,0.592209029529921,0.750323090812181
"PF3D7_0623800",563.39322337382,-2.23708630319821,0.221838636929387,5.71048348677283e-25,4.49496628744547e-23
"PF3D7_0623900",54.6769364706973,0.581627459992663,0.377033983922384,0.0554309140371292,0.151117043820849
"PF3D7_0624000",1048.2929726079,0.154024990177189,0.216058738011314,0.443123930753088,0.628950319541548
"PF3D7_0624100",35.954550976425,-0.532811218886038,0.434682448734569,0.0995462554463984,0.231308569068133
"PF3D7_0624200",117.398533982434,0.128941434680748,0.262749154714326,0.584149054603537,0.744103560693281
"PF3D7_0624300",11.6494942109366,-0.424085921808533,0.568106100596652,0.191152617025781,0.362911878955149
"PF3D7_0624400",144.750860989438,-0.201059675186551,0.249130264220079,0.370441615277801,0.561341710816208
"PF3D7_0624500",168.334894820117,-0.21881583405888,0.236042006602984,0.30935208752751,0.501605465232939
"PF3D7_0624600",7690.63567156842,-0.352012821740846,0.172124264895666,0.0315477985591283,0.0985173381956657
"PF3D7_0624700",34.4988751605887,0.462985505731639,0.388755598062326,0.127975782247332,0.275089685376904
"PF3D7_0624800",5.32831978690774,0.243523122355265,0.558920420705267,0.360912947820609,0.552631834910432
"PF3D7_0624900",8.04543639248119,0.269360006376906,0.534922690369561,0.357103273727219,0.548938355366795
"PF3D7_0625000",121.645427384263,-1.79135751970517,0.334528819634628,8.79995473150140e-09,1.45949750881322e-07
"PF3D7_0625100",1.30359837406189,-0.123188038102659,0.583092652695978,0.398013946496183,NA
"PF3D7_0625200",20.2915343789631,0.17288322595197,0.426214196536873,0.564747083571474,0.728180131937321
"PF3D7_0625300",330.982264021549,-0.250671860091954,0.218013129968419,0.213414640392533,0.392553116360005
"PF3D7_0625400",79.1264059005087,-3.53290446066715,0.429726102219108,1.81204242100467e-17,6.75632959831742e-16
"PF3D7_0625500",11.5097045489338,0.129589514696975,0.464527159515784,0.65553700154709,0.79615960573816
"PF3D7_0625600",15.1889792648177,-0.622592532721941,0.582337114440818,0.0851625603730414,0.205609122146988
"PF3D7_0625700",13.8890271864709,0.0109529832279273,0.452106454917895,0.971994800401437,0.987155248061259
"PF3D7_0625800",9.47166086479515,-0.113844692583342,0.497595353483622,0.671196046725355,0.809844573165702
"PF3D7_0625900",0.944210344802632,-0.0487687830340209,0.573224635062811,0.682506847599271,NA
"PF3D7_0626000",29.2072813292618,0.105449271789811,0.39463554809681,0.720154830986983,0.841620609019749
"PF3D7_0626100",48.1130491625263,0.548936141421972,0.370262004316111,0.0664458794037651,0.172606137225391
"PF3D7_0626200",0.460734257328461,-0.0595188744831739,0.5859021472407,0.525307439837661,NA
"PF3D7_0626300",20.4298303547271,-0.183107891819839,0.411520225119795,0.536595321933554,0.706954357457092
"PF3D7_0626400",258.318488742773,-0.474279123599067,0.235616918856061,0.0273883586788317,0.0884240152817796
"PF3D7_0626500",14.6719779186474,-0.31869144167025,0.474438194907821,0.307854327055384,0.500174098712567
"PF3D7_0626600",6.13296605076105,0.200309755593256,0.527068851131663,0.464588765616048,0.646798340451988
"PF3D7_0626700",95.670257414023,0.523063123646564,0.331534664818576,0.0598415921817305,0.159374036320731
"PF3D7_0626800",4076.02747704061,1.01859773661635,0.218489332230136,6.69509092799471e-07,8.44808038471394e-06
"PF3D7_0626900",18.1365879742791,0.241128036853325,0.460588016299026,0.42977322773056,0.619008259168122
"PF3D7_0627000",3.09875369271486,0.0467429036506288,0.537811447527698,0.826991654986877,0.91061811778284
"PF3D7_0627100",982.810924650053,-0.486388313559453,0.225807633375802,0.0190303120470431,0.067782661563702
"PF3D7_0627200",11.2729056049574,0.1081353465193,0.463084057317518,0.7077594436337,0.83427123389102
"PF3D7_0627300",817.334385729915,0.00506357840491621,0.22211434397606,0.983392216446626,0.991109994058786
"PF3D7_0627400",8.91902236769699,0.0366882266914728,0.481481508805816,0.895301433305415,0.948181366261519
"PF3D7_0627500",159.253313836251,1.22177089088533,0.301120093494281,8.30934541705214e-06,8.53127203378086e-05
"PF3D7_0627600",5.82434150818934,-0.0584820062525956,0.522111198534921,0.80437232080685,0.897992422080407
"PF3D7_0627700",667.05620029853,0.0236965269723419,0.219500527088535,0.907819480147112,0.955812484511577
"PF3D7_0627800",257.833426514273,-0.333401223098239,0.259791881282615,0.150535252961326,0.308702248418443
"PF3D7_0627900",78.8291223909375,0.134783692653821,0.298022297269525,0.601192942699714,0.757776341756927
"PF3D7_0628000",14.6169030312279,0.356435668767965,0.49563197933263,0.262691484927245,0.452950999219126
"PF3D7_0628100",14209.2912664099,-1.43454676923724,0.179672526920847,2.01764789200905e-16,7.19821287516034e-15
"PF3D7_0628200",2671.07786901176,0.075452282079138,0.171752250514551,0.647223272415225,0.789758909425959
"PF3D7_0628300",2584.30984360885,-1.60409617885816,0.181224835299885,1.35805848944589e-19,6.12237459014745e-18
"PF3D7_0628400",17.0615828082001,-1.70632853401289,0.677894193804102,0.000985827212489836,0.00569117246418754
"PF3D7_0628500",7.76907164013979,0.783078953769133,0.891145514951168,0.051604046147836,0.143427631757716
"PF3D7_0628600",93.5403134163654,0.733607213388338,0.330805090900434,0.00946390152182832,0.0385949733937061
"PF3D7_0628700",34.0894167245002,0.396004669661264,0.379283454484612,0.184525478893127,0.355088028649988
"PF3D7_0628800",98.2558318341945,0.237035903177615,0.310194550528127,0.36841085525743,0.559727154173283
"PF3D7_0628900",39.7079240280571,-0.109277177298581,0.358889766089935,0.698244237437423,0.828709775125805
"PF3D7_0629000",0.283661029651135,0.0499348797291159,0.583696524767516,0.713578676654327,NA
"PF3D7_0629100",83.7964374152343,-0.0271176593671096,0.332295395348216,0.918385296646341,0.960199713930987
"PF3D7_0629200",564.915320316493,0.5174700417248,0.219924708939767,0.0109058394444301,0.0430601825585731
"PF3D7_0629300",232.6411895619,-2.28037836580351,0.260717954987086,1.66938816670432e-19,7.39151421311316e-18
"PF3D7_0629400",238.038995331316,0.801079949621192,0.256807382304076,0.00060899437896221,0.00374690214053796
"PF3D7_0629500",186.517896640244,-1.08786038982035,0.267446371219232,9.65204256266021e-06,9.76826103433305e-05
"PF3D7_0629600",18.5301443843026,-0.932646367955836,0.611027619395636,0.0218918943931727,0.0749219491343984
"PF3D7_0629700",3374.54848218783,0.358602709385821,0.170905976395558,0.0279619476469933,0.0898660391324951
"PF3D7_0629800",123.566378976206,0.151195091371434,0.284784577757359,0.544458979204471,0.710920127875449
"PF3D7_0629900",104.208005670686,0.235142210767549,0.298675247338515,0.360323697306263,0.552631834910432
"PF3D7_0630000",0,NA,NA,NA,NA
"PF3D7_0630100",8.03648217560702,-1.40073374832364,1.1894283676458,0.013475606622605,0.0513252943483089
"PF3D7_0630200",5.09523053959347,-2.79167966677209,1.66934296697781,0.00496018436135036,0.0225872858107773
"PF3D7_0630300",323.499074222279,0.615408609792888,0.279122922814335,0.0129001618211645,0.0495789541830565
"PF3D7_0630400",17.2729058849764,-0.232981265283937,0.452599853696986,0.441043605395673,0.628848544898545
"PF3D7_0630500",9.15225481842562,0.10865405998905,0.477611096501287,0.70163703181094,0.830634572327072
"PF3D7_0630600",383.529847004503,0.0320759439553355,0.205565547023997,0.869070157892064,0.934467889420992
"PF3D7_0630700",10.7897313889236,-0.683321864981631,0.704413245651201,0.0698540800543487,0.178467997418607
"PF3D7_0630800",10.205618686333,0.914570311371439,0.84846466088922,0.0358326387861681,0.108786400777896
"PF3D7_0630900",82.4309594561124,-0.15467072178863,0.302169678638171,0.548202105482311,0.714364613569554
"PF3D7_0631000",68.1455243283083,-0.802545815644624,0.355909237782269,0.00725911380951156,0.0311131766476818
"PF3D7_0631100",10.5859469265791,-0.203636254874498,0.480850202855117,0.486959938001094,0.664623868075335
"PF3D7_0631200",0,NA,NA,NA,NA
"PF3D7_0631400",1.46529644126434,-0.135414729234343,0.595059405310362,0.227213928810242,NA
"PF3D7_0631500",0.175094471591842,0.0411088331802714,0.582433532627036,0.879611959859902,NA
"PF3D7_0631600",7.25005114261255,-0.339271900268584,0.600615794662805,0.231586577559095,0.416855839606372
"PF3D7_0631800",0,NA,NA,NA,NA
"PF3D7_0631900",0,NA,NA,NA,NA
"PF3D7_0632000",0,NA,NA,NA,NA
"PF3D7_0632100",0,NA,NA,NA,NA
"PF3D7_0632200",0.141830514825567,0.038768655630657,0.582150682985104,0.879611959859902,NA
"PF3D7_0632250",0,NA,NA,NA,NA
"PF3D7_0632300",0,NA,NA,NA,NA
"PF3D7_0632400",0.430067323224166,-0.0581407535963601,0.585559764324273,0.55151468854461,NA
"PF3D7_0632500",11.9772033612381,-2.33787814610477,0.911170847683625,0.000604717429768539,0.00372520960772942
"PF3D7_0632600",0.153578085776154,-0.0455300439193664,0.583129158604799,0.749011254712138,NA
"PF3D7_0632700",1.41006547761468,-0.191883377485242,0.611287707902416,0.166315299050522,NA
"PF3D7_0632800",42.7928328277492,0.159439427605728,0.344540246538756,0.569880495625576,0.732513576414523
"PF3D7_0700100",4.15503436613354,-0.0451948169801243,0.524440553775268,0.844787228983825,0.920719011122405
"PF3D7_0700200",2.38978129811993,0.187094121360445,0.595091040371064,0.301718846428621,0.494316679526776
"PF3D7_0700300",0,NA,NA,NA,NA
"PF3D7_0700400",0,NA,NA,NA,NA
"PF3D7_0700500",0,NA,NA,NA,NA
"PF3D7_0700600",0,NA,NA,NA,NA
"PF3D7_0700700",0,NA,NA,NA,NA
"PF3D7_0700800",3.38092051184658,0.447678252219149,0.796950726164793,0.0591421608691383,0.158532959864896
"PF3D7_0700900",0,NA,NA,NA,NA
"PF3D7_0701000",0.959707212904853,-0.107986327931451,0.587220160163634,0.365402167953748,NA
"PF3D7_0701100",0.492626635762778,-0.0406167905725628,0.57773733907034,0.712844470288498,NA
"PF3D7_0701200",0,NA,NA,NA,NA
"PF3D7_0701400",0,NA,NA,NA,NA
"PF3D7_0701500",0,NA,NA,NA,NA
"PF3D7_0701600",0.645100984836249,-0.0792672689311726,0.588777457665261,0.397054530556852,NA
"PF3D7_0701700",0,NA,NA,NA,NA
"PF3D7_0701800",0.430067323224166,-0.0581407535963601,0.585559764324273,0.55151468854461,NA
"PF3D7_0701900",250.824193993515,-1.93730785025767,0.234514171106962,1.35056232300387e-17,5.19181283703581e-16
"PF3D7_0702000",37.564965754695,-1.71824350019307,0.547809696377201,0.000152131004522161,0.00112264531462113
"PF3D7_0702100",271.990181564025,-1.93984725198933,0.226560779001566,1.0456129481903e-18,4.46999535351355e-17
"PF3D7_0702200",231.505098980291,-2.45898426275902,0.243280049926509,3.89957034575135e-25,3.11902731364209e-23
"PF3D7_0702300",52.1397441308157,-1.66315138326626,0.390938984347957,2.2433704916455e-06,2.59321078509791e-05
"PF3D7_0702400",83.9871529014639,-0.1874020108897,0.323048248113013,0.484968338055632,0.663648327291741
"PF3D7_0702500",113.38417018395,0.465863595618582,0.307652289175312,0.0774126448344975,0.191561529807521
"PF3D7_0702600",0.215033661612083,-0.0488364969365782,0.583667415335776,0.749011254712138,NA
"PF3D7_0702900",31.1619566325383,0.589814293053421,0.432816847197697,0.0704709516374472,0.179188999079599
"PF3D7_0703000",19.5399535181243,-0.0626250316576286,0.41030706906536,0.828257619967579,0.911120128087672
"PF3D7_0703100",2.78522286725615,-0.00830876201022664,0.547054308626292,0.963016757972631,0.982027576143589
"PF3D7_0703200",808.628473559961,0.207000505951746,0.201747315826284,0.274274622483631,0.46600543765682
"PF3D7_0703300",26.1903753137951,0.16587026589913,0.4174472859347,0.577948396661327,0.739631056281963
"PF3D7_0703400",38.5849994860063,-0.103431147676955,0.344799992786451,0.708965436705832,0.834831278921437
"PF3D7_0703500",3103.25170830563,0.32386745530887,0.198803333926682,0.0822014159252164,0.20060867203403
"PF3D7_0703600",579.153772486487,-0.67189221373734,0.205879621768363,0.000484908572730777,0.00308869276136406
"PF3D7_0703700",49.8815044765224,1.08064333026975,0.386445398638854,0.000979762148306551,0.00566935880216125
"PF3D7_0703800",14.6732129630426,-0.196030007700902,0.468513935195746,0.507861425946424,0.68177715518904
"PF3D7_0703900",161.229735749217,0.536801247141108,0.245758426469037,0.0161544904736962,0.059561426214914
"PF3D7_0704000",145.834547166225,0.442858381469754,0.245824391706912,0.0467219461004171,0.133310777164539
"PF3D7_0704100",1803.9599105299,-0.659333630986758,0.204887506255463,0.000580257410106186,0.00359238014571358
"PF3D7_0704200",78.3691491853278,0.343108106839815,0.299121890972503,0.183897848110293,0.35443040372287
"PF3D7_0704300",2022.86057956373,-0.321758207168128,0.187058225810373,0.0679933747337681,0.175460206270084
"PF3D7_0704400",322.77430917956,-0.375119419414304,0.250265007566863,0.0956585987664166,0.22492697547779
"PF3D7_0704500",1294.67233125649,-0.213018960103857,0.208627764164533,0.272163883042048,0.464369161523632
"PF3D7_0704600",3960.4176660057,-0.124155543117869,0.167559235955115,0.434909181090034,0.623155639245932
"PF3D7_0704700",50.6460159879624,-0.134264900369461,0.342756610853562,0.62769712371666,0.776444694185323
"PF3D7_0704800",120.378813769907,-1.31547711447583,0.330903768689174,1.05636604686357e-05,0.000106042899319766
"PF3D7_0704900",42.3539820004997,0.568949718466266,0.384919769611921,0.0635951866287781,0.166634373748152
"PF3D7_0705000",264.381401681142,0.164878790890733,0.207836859766834,0.396594304982092,0.589012027075829
"PF3D7_0705100",180.822848077722,-0.5778665138064,0.287742855429819,0.0219642715566468,0.0750660390416343
"PF3D7_0705200",18.9398542198139,0.021159183618489,0.41414124650304,0.944515679623513,0.973774065541164
"PF3D7_0705300",520.002824454035,-0.232583088680174,0.197827608915823,0.209707691767574,0.38847233600127
"PF3D7_0705400",1301.51357722827,0.217464139514017,0.183685436560097,0.212269570714994,0.391227705834161
"PF3D7_0705500",5695.95310056429,-0.553586474783304,0.192480948899067,0.00223705506690984,0.0114248775250318
"PF3D7_0705600",40.257765850496,0.205311944753096,0.381400162983905,0.485596388118808,0.664054113112224
"PF3D7_0705700",217.274709404999,0.752258042488996,0.261736065778567,0.00151246514487094,0.00812601804270314
"PF3D7_0705800",4.63766151147944,0.0525453152182221,0.523024450658584,0.826458150639782,0.91061811778284
"PF3D7_0705900",113.831153048941,0.937682773032932,0.33683750291287,0.00135429111961193,0.00741272589641896
"PF3D7_0706000",250.025690196821,0.275487081642151,0.263733394183065,0.241978563781407,0.429670880595455
"PF3D7_0706100",209.047236592018,0.278416063110055,0.288960581321805,0.269131611516436,0.460532664427194
"PF3D7_0706200",9.67096723216045,0.13333691398942,0.491471775686108,0.635220209112153,0.782234173575159
"PF3D7_0706300",35.2598103791437,-2.58601987753935,0.482502442666512,6.58748737503221e-09,1.12664777375279e-07
"PF3D7_0706400",205.722542603926,0.902071666450397,0.275268130182374,0.000297481691716,0.00202083795783513
"PF3D7_0706500",778.052047137582,0.4709821864195,0.223244520262594,0.022209391881808,0.0757303139819104
"PF3D7_0706600",1.89720320014413,0.21596171747007,0.609167119671927,0.240733282352024,0.428344580977283
"PF3D7_0706700",3.64841668225194,0.0752890661709295,0.529308352391277,0.747062281197636,0.858809985684324
"PF3D7_0707200",529.572341713819,-0.219609500979145,0.254758443443167,0.335363201425392,0.527957497101118
"PF3D7_0707300",21188.3129116506,-1.01834627597626,0.180327113405523,3.89229008984265e-09,6.89352376983203e-08
"PF3D7_0707400",186.219565456764,-0.178224099970882,0.271579188149237,0.456422379708628,0.640463661849203
"PF3D7_0707500",35.9302492144591,-0.874065041168492,0.63525480640518,0.0307521807380476,0.096952748510543
"PF3D7_0707600",23.2747285084895,0.0142640719414614,0.457610019636172,0.962939929063475,0.982027576143589
"PF3D7_0707700",638.331162200622,-0.837117825650327,0.205174419958727,1.47168677253692e-05,0.000141435943895554
"PF3D7_0707800",183.224014197802,0.212753578512043,0.256261297144839,0.356461837029083,0.548122248008441
"PF3D7_0707900",59.7259096089121,-0.192935903376676,0.332190012653361,0.480283332567052,0.66016665117149
"PF3D7_0708000",54.7863367016063,0.00607111790353263,0.312569545595291,0.983515281460634,0.991109994058786
"PF3D7_0708100",12.7048837910311,-0.559967441825537,0.598833788726863,0.112193691567589,0.250888331407077
